Mixture,Mac_CD163,Neu_CD16b,Mac_IL1B,Mono_CCNL1,Mono_IFI30,pDC_LILRA4,Mono_JUN,Neu_CD66b,cDC_CD1C,Mac_CD74_CD49d,Mac_LY6E,Mono_PLBD1,Mono_VCAN,Mono_S100A10,Mono_CYP11B1,Mono_APOC1,Mono_MPO,pDC_JCHAIN,Mac_CD74_MT1X,Mac_TLR4,CD8T_FGFBP2,CD8T_MKI67,CD4T_MAL,CD4T_LTB,CD8T_CD160,CD8T_CD226,gdT_TRGC1_TRDC,CD8T_LEF1,CD8T_LYAR,CD4T_FOXP3,CD8T_IFIT3,CD4T_SF1,CD8T_TYMS,CD8T_CCL5,MAIT_SLC4A10,CD8T_CXCR4,CD4T_ANXA1,CD8T_HAVCR2,CD4T_CD52,CD8T_CD16,NK_NKTR,NK_CD56,NK_ITGB1,NK_GZMH,NK_PRF1,NK_CCL3,NK_IKZF2,NK_CD16,NK_PDCD4,NK_MT1X,NK_IFNG,NK_ADGRG1,NK_CREM,NK_IFI6,NK_HLADRA,B_IgM_IgD_TCL1A,B_IgM_IgD_FOXP1,B_CD24_TXNIP,B_IgM_IgD_CD69,Plasma_IgA_IgG_SDC1,B_CD11c_HLADR,B_CD11b_ANXA2,B_IgM_IgD_FCRL1,B_IgM_IgD_CD24_CD1c,Plasma_IgM_IgA_CD27,B_CD24_IER2,Plasma_IgA_IgG_MKI67,Plasma_IgA_IgG_CD27,Plasma_IgA_IgG_IGLC1,B_CD34,Plasma_IgM_IgA_IgG,P-value,Correlation,RMSE
X13H110,0.00955276303540788,0,0,0.102240555175923,0,0.0146759549088702,0.148877677100985,0,0.0667303526782164,0,0.0460180233289955,0,0,0.0373169937221652,0.00362066598382093,0.00946214743977744,0.214733839598528,0,0.0425475534841217,0.0340924067021043,0.0107894962011572,0.0186603571143173,0,0.0045016082476108,0.0113439357617853,0,0.0109757300156881,0,0,0,0.00181187001072658,0.00636158238976539,0,0,0,0.0054332906106397,0,0.00684248658381766,0,0,0,0,0.0294106342787351,0.0407920339210304,0.0202074905747693,0,0,0,0.00351966959856309,0,0.00149046795670681,0,0.00648555711942033,0,0.00984857737464787,0.00421526774293865,0.0161923860467227,0.0258991387012656,0.0126727062254392,0,0.00262811366285275,0,0,0,0.00535193534964529,0,0.00227768849966975,0,0,0,0.0124190428531696,0,0.549230651978496,0.849426531169354
X13H114,0.0301694488177417,0.0343914454308569,0,0.0769494495767802,0,0.044176720806139,0.0813586245809465,0,0.0234518465678488,0,0,0,0.0402299413523071,0.0406009821046426,0.0369210126560905,0,0.0282199247310162,0,0.022279453275528,0.0578365306204555,0.023471450739018,0,0,0.0327006992158909,0.0163215126523397,0,0.00975775163026557,0.000293772548979976,0,0,0.012803706291773,0.00259648620523398,0.000515123079431744,0,0,0,0,0.0342230121395776,0.0166415436862248,0.0091539097891606,0,0.0126039362777321,0.041679727693052,0,0.01217162047751,0,0,0,0,0,0.00742292222385546,0.0266371633827582,0.0163478700322176,0,0.0100726931379039,0,0,0,0.0836075144802095,0,0.00580334075274698,0,0,0,0.000254473700039927,0.0652011840111806,0.0210545601211865,0,0.00355693964861547,0.018521705562743,0,0.004,0.31344247839192,0.975151487977352
X13H120,0.000169905443253659,0,0,0.112874233771849,0,0.0182922536960621,0.118352364709267,0,0.137809273460827,0,0.036245484412741,0,0.00878130913997356,0.025997118833141,0.0657725919337917,0.00593774349937508,0,0.00141399935710451,0.00423896619588916,0.0110518629156559,0,0,0,0.0337520158787405,0,0,0.00745576415871819,0.00165298495723562,0,0,0.0112281767788391,0.0152662687838103,0.0318300972070979,0,0,0,0,0.0205999719509709,0.00759899639484348,0,0,0,0.0255580438241406,0,0,0.0099744652513112,0.00279180209444634,0,0.0328768009107811,0,0,0.0321941154989045,0,0.00218085731090642,0.0137366293382399,0.0199947575997301,0.00745812937787665,0.0624297960046615,0.0508567253789493,0,0.0198498252769991,0,0,0,0.00925449825728818,0,0,0,0.00561932621506807,0.00220819473980272,0.0266946494417068,0,0.5086391998545,0.861612744052099
X13H139,0,0.00953196775724152,0,0.0132788960370663,0,0.14164874720401,0.0907287355598837,0,0,0,0,0,0,0.0371406836165817,0.0104796868437052,0.0102286851553524,0.00714940478426334,0,0.00792517137568987,0,0.00525227054862187,0.0293690139965527,0,0,9.23633642337436e-05,0,0.0126545485374533,0.00228114137510517,0,0,0,0.0438323904078413,0.0446338599058428,0,0,0.00736205967898308,0.00982082007683755,0,0.0241707788464688,0.0576289305087654,0.0125767371829973,0,0,0.0265895019653641,0.0750775351219712,0,0.013251248873589,0,0.013869196083386,0,0.0850627637456795,0,0.0275468832390104,0,0,0,0,0,0.040831921654765,0.0134007763776879,0.00604434380171357,0,0.0136641740477319,0,0,0.0228924531326003,0.0495970004657012,0,0,0.0343853087273034,0,0.005,0.281305405493696,0.97053585216845
X13H141,0,0.0088681023108449,0,0.111039183050211,0.0330550987858194,0.030477102364482,0.0910400276554698,0,0,0,0.0467897562128378,0,0,0.0102630939685015,0,0.0305492043394942,0.224799233773012,0,0.0273169629974581,0.0329159455915842,0.0231467142803093,0.00660733018549422,0,0.0313280608469678,0,0,0.01909026671492,0.00220924036995652,0,0,0,0,0,0,0,0.0101059637198486,0,0.010653771735772,0.00316752838691073,0,0,0,0.0194593494688519,0.00498117584873631,0.0397915590544481,0,0,0,0.048705529307849,0,0.0386710843329594,0,0.028124458291223,0.0111567360268667,0,0.0130608603358914,0.00313844985574832,0,0,0,0,0,0,0.012133075621526,0.000547632549414971,0.0167889212655443,0.00932276910645343,0,0,0,0.000695811644593802,0.001,0.413032512701785,0.944531978439092
X13H150,0,0.0030800155237377,0,0.018288907960558,0,0.101878512319442,0.0502165512394653,0,0.0329214515099226,0,0.00471865272834472,0,0,0.0495710900362142,0.0571098151369299,0.00699425791698913,0.00070989707574288,0,0.0110983539465698,0,0.00655841269535017,0,0,0.0411573955298669,0,0,0.0140313243306968,0.0113763087520862,0,0,0,0.00914327276280102,0.0319988949228428,0.0158492904743636,0,0,0,0.0116277240793009,0.010980328256532,0.00102804780237885,0,0,0.0131766873090131,0,0.0177246217392697,0,0.00699298636678234,0,0,0,0.162608921343868,0.0227116132002688,0,0.03895518183088,0,0,0,0,0.126377149743137,0,0.0172343950520977,0,0,0,0.00914597892878023,0.0543952427825483,0.0188120911612216,0,0.0036959268628947,0.0103764561717325,0.00745424250737021,0.003,0.325323867810696,0.954790098557413
X13H158,0.013510019157177,0.00751459020862599,0.00407506685892982,0.0917570154272263,0,0.0847941156479593,0,0,0.0596293008170018,0,0,0.0184940608390618,0.032500786025478,0.00186810801895883,0.0184914094556119,0,0.0215044740649777,0,0,0,0,0.00998853324461016,0.0168868862403806,0,0.0202639218071154,0,0,0.00122733506710615,0,0,0.0458111943468163,0.047077259931388,0.000116725450769389,0,0,0,0.0607333344483428,0,0,0.0241569531980869,0.0410641192050858,0.00986833135827288,0,0.0416637220414288,0.0242297417020478,0,0.0154387805582722,0.0141093638178775,0,0,0,0,0.0414598452871684,0,0.0417749759044487,0.0242347994751756,0.0468416398564057,0.00818181166068976,0.0294735607596086,0,0.0149673477668618,0.00998703533149667,0,0,0.00943948256026868,0,0.0126921692990806,0,0,0.00579320254373638,0.0283789806164497,0.001,0.436704869404232,0.899288178742867
X13H169,0.018495338797895,0.0105030209458139,0.00544737172414891,0.0619541209132918,0,0.0143929500440384,0.0285031479272468,0,0.0832116881015624,0,0,0.00719652967654246,0.0154973703386029,0,0.0169503033671862,0,0.0467518078252911,0,0.00897266489077447,0.00427225706331754,0,0.00885233611820813,0.00229035208232256,0,0.0105977009063559,0.00889896363963032,0.00333518109916883,0.00172252388851108,0,0,0.0438286255692977,0.056126276053387,0.00906913533708141,0,0,0,0.0167067068421647,0.00432245774860139,0.00683741980853016,0.040103027158593,0.0272736326031205,0.0214707253158906,0.0126944446965191,0.0757611229950778,0,0.00148573415781652,0,0.0203797075912892,0,0,0,0,0.0727971244105196,0,0.0078434485182407,0.000867507604871013,0.0311037464712126,0,0.0674659040567277,0,0.020556305714234,0.0204619349562493,0,0,0.0147517056015886,0.0241314352880405,0.00929061291241038,0,0,0.00633796407316832,0.0304876651654593,0.004,0.318996283081224,0.95891017514494
X13H179,0,0.00286720436312821,0,0.0174604182680275,0,0.0341674206621961,0.09388426382654,0,0.0851662629209728,0,0.0769232894165,0,0.0351486127047861,0,0,0.0119725899497355,0.196888179755658,0,0.0342801528236485,0.00893263309252421,0,0,0,0.0214460713139153,0,0,0.0157028866609185,0.00470013587570092,0,0,0.0060815330030106,0,0.0356917141891404,0,0,0.00312574562524409,0,0.0131648579375529,0,0,0,0,0.0429803863989007,0,0.0228610579584451,0.00159002549350368,0.02139641568584,0,0.0222433274164254,0,0,0.0405652427761266,0.0158153068640188,0,0.00469745165514304,0.0246912613959004,0.0102132475594694,0.0171701167985082,0.0259778541039064,0,0.0195132973517114,0,0,0,0.00731484098061731,0.00144135073010573,0.00322093634645876,0,0.000921471751929326,0.0048966183466543,0.0148858179971358,0.005,0.307728287620308,0.99593374389306
X13H185,0,0,0,0.12823712566233,0,0.0655767637677465,0.0788913074316459,0.00402307333523438,0.0651588711648259,0,0.0679051090967565,0,0,0.0265377900098567,0.0691540931972674,0,0,0.00550681356141023,0.0216496798756757,0.0287293327945493,0.014260804806373,0.0005465409865283,0.00130271823809889,0.0196769149897316,0,0,0.0112168757251289,0,0,0,0.0283209241621856,0.0116922715806617,0.00861052866197577,0,0.00790762166818042,0.0204380146620952,0,0.0138670932070544,0.000104177253355433,0,0,0,0.0250537911865467,0.00789914721690617,0,0.00313276459294436,0.0060424755296571,0,0.0124807021555701,0,0,0.0538072933670921,0.0140220025561351,0,0.0303152142973817,0.0149510631480096,0.0196741027828463,0.0130652574996624,0.0390367658118743,0,0.0153585688805438,0,0,0,0.0133799242660383,0,0,0,0.00231449393144129,0,0.0301519869386828,0,0.520615040912501,0.853626895934713
X13H186,0.0260126448764337,0.00808874963055742,0,0.0986579937695905,0,0.109271797003482,0.081598641855509,0,0.0835883822107772,0,0,0,0,0.0505595283643873,0.0192249378317556,0.00300810349948909,0.0150538621000519,0,0.007236608974701,0.066792333410775,0,0.0262926426677095,0,0.0153669296275502,0.00914510841838875,0,0.00110397427362318,0.00463842727964051,0,0,0.00419187230657518,0.00450558760366681,0.0188066693878116,0.00169863794644317,0.00348541512861832,0,0,0.0186801060957107,0.00851226365140087,0.0249764082889655,0,0,0.0312876831300053,0.0037967845597071,0.0208736489164145,0,0.0141852443710269,0,0.00887565627876082,0,0,0,0.0110247840829572,0.00557457858828553,0.0173280272265445,0.0247954846064188,0,0,0.0333359087154163,0,0.0118998993315595,0,0,0,0.0143930426773926,0.0546472524226446,0.00531676811907022,0,0,0,0.032167610770182,0.001,0.42455864408335,0.909156071627773
X14H001,0,0,0,0.133997416416968,0,0.0988618243552506,0.0966632464692108,0.00270289762075664,0.00332356503559993,0,0.0996731685757851,0,0,0.0306349025201374,0,0.0340835265938296,0.0369100436618635,0,0.0243729267540905,0.00944191643804871,0,0.0106011241131737,0,0.0604153770774555,0.00144090047732855,0.000436467592443986,0.0218458402287239,0.00162900757253249,0.00119518187827634,0,0,0,0.0310961043665396,0,0,0,0,0.0140522253954225,0.011768483659904,0.00828818124401725,0.00216197534309514,0,0.0155600391755808,0,0.050621368591583,0,0.0200638194028492,0,0.0223324550013141,0,0.0211569019147755,0.0510198122925993,0,0,0,0,0.00647685091149441,0.0175925179095163,0,0,0.00301420444730808,0,0,0,0.0134922526464845,0.00951743558517795,0.00966031736323634,0,0.00105371243749036,0.00749313283905318,0.0153488760910829,0.001,0.39242715780991,0.928936470420453
X14H007,0.0206733512815223,0,0.00384457997061594,0.0878463850520692,0,0.102820413849489,0.0135613608836072,0,0.0591631913208977,0,0,0,0.00873797474459953,0.0183404044327247,0.0473690338235672,0.00298138368233588,0,0,0.0149794006245699,0,0,0.00474057035629267,0,0.0372045068291545,0.0103099850389916,0,0,0.0112926924943839,0,0,0.00588700557930039,0,0.0218516399464988,0.0382278904813224,0.00896865774551681,0,0.00425459354986366,0.0194623735174448,0.00144576333459968,0.0193891654680194,0,0,0.0118495628469287,0,0.0285147540194687,0,0.010524866320001,0,0,0,0.00708724426660854,0.0383313161493953,0.0132075656620011,0.0112793399582543,0.0439325498124942,0.0439384340115617,0.0327876348190597,0,0.031307224496618,0,0.0159907691915347,0,0,0.0201156352748157,0.0231523809846126,0.0270600977008895,0.0205774651605101,0,0,0.0115707047148046,0.0454201306030551,0.001,0.489877154381585,0.871354188230977
X14H012,0,0,0,0.0834311686473122,0,0.10493226366642,0.0888282586915545,0.00549207848037909,0.0788538559442108,0,0,0,0.0139414293483302,0.0386358329907018,0.0453505897086733,0,0,0,0,0.00714576015267023,0,0.00876399959615191,0.0082322082835122,0,0,0,0,0,0.00816973640841695,0,0.0292818987709224,0.0193590268585375,0.0107252360565389,0.00248597110726213,0,0,0,0.0051236729991163,0,0.0138018908626133,0.0045926907731811,0,0,0.0027317767253763,0,0.0310989816174391,0.00395426865405886,0.00823731606714202,0.0111132275523956,0.00220083586499624,0,0.0167634428128936,0.0307004368620703,0,0,0.0303303113109723,0.000225196957293771,0.0460104549027342,0.0758384870700485,0,0.0296398364116067,0,0,0,0.0375184024877324,0,0,0,0,0.0019664536457135,0.0945230017110215,0,0.536065278096826,0.8439436827046
X14H015,0.0400693626750938,0,0,0.0616961805807681,0,0.00455795123457399,0.074731608881878,0,0.0714891411407632,0,0.00251393892669963,0,0.0144492511874379,0.0155369043456364,0.0404176449235706,0,0.0491699150328275,0.00709269545462067,0.0400136061481011,0.0780396686370121,0.00564450202602368,0,0,0,0,0,0.0150305402752556,0.00565754572638014,0,0,0.0251650434434757,0.0542158810435268,0,0.00149079451462635,0,0.00649286065907897,0.00127661050774522,0,0.000841798438910375,0.0053162169494713,0.00345327150286164,0.00675178730746418,0.0186387423813588,0.0684901819503452,0.00717359266222704,0,0.0129571154633266,0,0,0,0.0021829640671818,0,0.0224965740292902,0,0.0239909281496646,0,0.00532799804909885,0.0323249376697299,0.0823358388288493,0,0.0176611567718176,0,0,0,0.0214209281686311,0,0.0152888985395635,0,0,0,0.0385954217051125,0,0.588462901115882,0.80973355567263
X14H017,0,0,0.00033575060597029,0.0860167532511744,0,0.0903370043596264,0.0257350729939939,2.07364681413658e-05,0.029294715860315,0,0.0230935791810942,0.0487959038376598,0.00752959408989533,0.0215250159768692,0,0.00218763867563156,0,0,0,0,0,0.0141076234345311,0.013877854055629,0,0.000943309373428284,0,0.0127301422306697,0.00262974268497786,0,0.00176790903328665,0.0216589282518637,0.0560848276641368,0.00629728852890577,0,0,0.000973455134177939,0.0376874644284859,0,0.00466406439394102,0.105483415974115,0.0473361355172356,0,0,0.0619159278239361,0.0391620106580729,0,0.0258546389751194,0.0351789165805732,0,0,0.00193861647187487,0,0.00687898619050837,0,0,0.0592587829698215,0.0389352346723177,0,0.000933519567122825,0,0.00301749107907374,0.0128868721490174,0,0.00342675899573734,0.0146456434742411,0,1.50293321845309e-05,0,0,0,0.0348376450546434,0.005,0.297877090135956,0.964936243625987
X14H019,0.0224992837662845,0.0152617473555677,0.00110246432755014,0.0192858410075801,0,0.0952408290069177,0.0347756452012184,0,0.0280578373363288,0,0,0,0,0.0453796188180501,0.0455771197065634,0,0,0,0.0137042955507511,0,0,0.00738262200699595,0,0.0524351475861385,0,0,0.00609147108789735,0.0121825537384855,0,0,0.00527691441568798,0,0.0302149579695743,0.0352187097192109,0,0,0,0.0285127309881816,0.00217719305819177,0.0195044318722738,0,0.0121170482388688,0.00987714955840304,0,0,0,0,0,0,0,0.0410288396383611,0.0562543944132407,0.0664559339935342,0,0,0,0.0192966551811771,0.0158011219043888,0.0969586388950762,0,0.0276060612417271,0,0,0,0.0244537488410967,0.00320828370125579,0,0,0.00111595462314242,0.00885057614587688,0.0970941791044013,0.001,0.445488758634902,0.896208484397667
X14H020,0,0.0256856274474778,0,0.0426598513423739,0,0.130080656434238,0.103950387992003,0,0,0,0,0,0,0.0381598066957144,0,0.0242008648574857,0.0393423774478572,0,0.0154640263735854,0,0,0.00958467288903424,0,0,0.0143991972184423,0,0.0117191769859509,0.00638275822941311,0,0.00137392287723772,0,0.0199723135028243,0.00671003557197038,0,0,0,0.016792505682262,0.0060001259576941,0.00968377770811437,0.0673866929887106,0.0111542868414615,0,0,0.0315578354116964,0.068282693699857,0,0.0205630398497428,0,0,0,0.0946518290276686,0,0.0066308128585313,0,0,0.0341357918839825,0,0,0,0.0104464954252988,0.00582874019171169,0,0.0137895868856954,0,0,0.0574911412447417,0.0186111114956588,0,0,0.0264849113186397,0.0108229456629243,0.013,0.16682539944534,1.02995732343763
X14H023,0,0.087047469538642,0,0.00457805008962958,0,0.0113948525438105,0.164614475017463,0,0.0517890938023843,0,0.0379531035457459,0,0.116714685657444,0,0.0639661233976063,0.024784819502493,0.11168524571412,0,0.0208459902684057,0.00987406353570499,0.00390204048698363,0,0,0.00966029731483132,0,0,0.0136504784394347,0.003705673678024,0,0,0.0039793044828844,0.00666777570958101,0.0059450761005209,0,0,0.009794704000733,0.00123037046624238,0.00551244340505413,0,0,0,0,0.028512795976071,0.0136331432326192,0.0137540060503615,0,0,0,0.00890761502236471,0,0.00327529913297826,0.0198589193084,0.0357418473713037,0,0,0,0,0,0.0404660234421162,0,0.00488942086546178,0.0053660495846606,0,0,0.00505307263647905,0.0349599294765241,0.00468088029312233,0,0.000284132928546311,0,0.0113207279812515,0,0.662322508042842,0.753418697485988
X14H027,0,0,0.00510353693288542,0.0741585063819954,0,0.129571231992269,0.0398159386259856,0.000353946993234115,0.068825826689003,0,0,0.0544169923217685,0.0313570244489644,0,0.0188504021935029,0.000172329106618555,0,0,0,0,0,0.0137877345161663,0,0,0,0,0,0.0105169380233205,0,0,0.0447543027019427,0.0592028095636388,0,0,2.82687682261763e-05,0.00248493144092258,0.0117939003078776,0,0.00393576574872005,0.0152509309920557,0.0305283190494102,0,0,0.0732055441786484,0.0122565193842287,0,0.0453024910620702,0.00448067081159058,0,0,0.00786560379434196,0,0.00483623861375443,0,0.00997681253742949,0.0400308509967804,0.0246127735877953,0,0.0537971947243554,0,0.0120800370518919,0.0233818112194128,0,0,0.0173586464536886,7.90086947677013e-05,0.0111371389185989,0,0.00301918834345258,0.00985683697538844,0.0318129958532973,0.001,0.490585525993853,0.870995268735895
X14H038,0,0.0151446715904856,0,0,0,0.0828168886612872,0.18614584487634,0,0.0812076174890855,0,0.0228938141612278,0.0647045757160427,0.117327903287663,0,0.0193065256662075,0.0482978571322387,0.0294350702534333,0,0.0044170300969144,0.00935109431567439,0,0.00683040641890704,0.00218094075941649,0,0,0,0.00508786750337701,0,0,0,0.00994934091484598,0.0202748525165054,0,0,0,0.00872560882576287,0.00144557698042029,0.00594307451913036,0,0.0138796026752803,0.0125101793896979,0.000691572435005209,0.0109257261541955,0.0178105106262465,0.00337892477674021,0,0,0,0,0,0,0.0127843815394092,0.0578728840690582,0,0.0247318946956764,0.00872257031946381,0.00675207426595501,0,0.0327832493462211,0,0.00767006053549261,0,0,0,0.00859979896710363,0.0110439358156405,0.0114693319789096,0,0.000807769224863822,0.00457741036327605,0.0115015611367994,0,0.829870084763273,0.591707471815258
X07H052,0,0.0070014717498985,0,0.065671148375857,0,0.0236372659497694,0.140611143321381,0,0.0246828561175791,0.0380919672214016,0,0,0.0270764651383664,0,0,0.0142554056893309,0.0611400611260442,0,0.0263182946317111,0,0,0.010359784049607,0,0,0.0215407732764146,0,0.00336408557170451,0.0125546820198978,0,0,0.00945388379481183,0.031432283475613,0.00253725342914864,0,0,0.0125268745174092,0.0134048098944086,0,0.0233235157183851,0.0348396695843873,0.0323648163255044,0.0277018972219662,0,0.0687639756622144,0.00508611218812627,0,0,0,0,0.0226698921863314,0.0590107855335766,0,0.0406656767586778,0,0,0.0271028622388408,0,0,0,0.0124706891832986,0.00356280660642989,0.00518466729632766,0.0117878373876327,0.0109243570970363,0,0.0549662659186929,0.0086462572600724,0.00338602403355333,0,0.00188138244859161,0,0.1,0.0497223745864233,1.09013452278787
X09H035,0,0.00502727705419471,0,0.0563236271247493,0,0.034933249852194,0.0418490004638662,0,0.0586871010467339,0,0.000374384546100112,0,0.00108516044241742,0,0.0838316661432779,0.0300627581001184,0.0791047843831958,0,0.018393970193779,0,0,0.00892487755442693,0,0.0100995353826107,0,0,0.0386358400661634,0.0158240941759591,0,0.00254613897142234,0,0.0280060902459272,0.00751601427960045,0,0,0.0155446199330197,0,0,0.0191068289597,0.0252382551534229,0,0,0,0.0480019325877966,0.0640635080108657,0,0,0,0.033970548595892,0,0.130117201310386,0.0103100322272667,0.00471426036081356,0.0180287898050972,0,0.0188509372924304,0,0,0,0.0180195755922285,0.00773179413383078,0,0.0245474437874577,0.0166484465869076,0,0.00356222271149237,0.010772079946551,0.00448924589407141,0,0.00505670708403298,0,0.13,0.0378550804437557,1.10989636502884
X09H053,0,0.0104773133438116,0,0.00301635302926593,0,0.0193493810207708,0.100680058089292,0,0.0154763317083186,0,0.0274604787495344,0,0.0908103335499073,0,0,0.0209408122709285,0.230745770064065,0,0.0562369275791276,0,0.0166653284362857,0.0772054014279352,0,0.0127339440724111,0,0,0.0147191092144315,0,0,0,0,0.0217968577100559,0.0196313640011153,0,0,0.00201731451217411,0,0,0.0143728353968538,0.0129779445816789,0,0,0,0.0220476719843433,0.0163153046737271,0,0,0,0.0315179584734966,0,0.00745058960673731,0,0.0561450572406827,0,0,0.00145532272555836,0,0.0315105720414423,0.00991964599776322,0.0135723505586484,0.000977320282718682,0,0.00723915352677684,0.00584492624268203,0,0,0.0286902678874601,0,0,0,0,0.088,0.0547226406834195,1.14619807478247
X09H073,0,0.00418402083191576,0,0.0864360024804818,0,0.0426707513013618,0.025588492508981,0,0.0579946914506018,0.0106406816451882,0,0,0.0510610890255012,0.00469619393002723,0,0.0188951252744698,0.0632687040366305,0,0.00298398832397561,0,0,0.0260023975952694,0,0,0.0153844645010522,0,0.0299501981928166,0.0105259486142186,0,0,0.0133832500577146,0.0653697251466824,0.00757728205194981,0,0,0.025924610570813,0.00354813156854162,0,0.0143131258018322,0.0720207663352731,0.0341898913023814,0,0.00220957811222584,0.112664149955003,0.0548802952818357,0,0.0114663204694573,0,0,0,0.0215055538248283,0,0.0206054025761559,0,0,0.0179186013661918,0,0,0,0.00126259188332242,0.0072242564334323,0,0.0163648976527047,0.020602420290676,0.000859730635686023,0.0177125393037443,0.00076922972078857,0,0,0,0.00734489994626827,0.097,0.0507790377754438,1.0783195164477
X10H017,0,0.00451215778499237,0,0.055141967663756,0,0.029482550872898,0.0755562608323869,0,0.00934956665566096,0,0.0693688055525588,0,0.0455589180070161,0,0.0171905600752167,0.0344472401594413,0.294565540723143,0,0.0286872881449434,0.000128803784962524,0,0.0139375813454914,0,0.0209622842125497,0.00797978747193764,0.0157407413686189,0.0220837300732341,0.00696754462221015,0,0,0,0.0111572572281601,0,0,0,0.00908437550278279,0,0.00866004754157935,0.000812476349818209,0,0,0,0,0.0357759597159299,0.0383300642281734,0,0.0155596423086055,0,0.0239045597566355,0,0.0127711794363418,0.0205741933588234,0.0142347470731114,0,0,0.0196250749855999,0.00216245863162183,0.0055617669346012,0,0,0,0,0,0.0196667821774943,0.000419658217932524,0.00252267975301773,0.00392709527309415,0.00125748427715883,0,0,0.00233116789850013,0.005,0.279373955227255,1.05021178722454
X10H023,0,0,0,0.0441646268393015,0,0.0511923932839803,0.0639629925717927,0,0.0260874606370535,0.0135842346798344,0.00498845630845469,0,0,0,0.0943640228702328,0.0199547052087836,0.052599780139507,0,0.011767119554503,0,0,0.0081793518304071,0,0.003687021479604,0.0123959374342873,0.00493676737587852,0.0206659554260408,0.0231834854126419,0,0,0,0.0353191894801861,0.0176227704429094,0,0,0.00345643153836772,0,0.000196511567493825,0.0292173871567616,0.0359578707569078,0.0165094104191004,0.00654430325462429,0,0.0427967776055065,0.0468278418593502,0,0.0180664439104361,0,0,0,0.130231110328595,0,0.00128329524306521,0.0334740622298416,0,0.023889722344827,0,0,0,0.0188660684639512,0.0118419094965031,0,0.00916402914204173,0.0178657782448461,0,0.0205999855957432,0.0111321664678806,0.00107115981825957,0,0.0123514635804986,0,0.174,0.0303318810862014,1.10356496104244
X10H059,0,0.0311351315719128,0,0.0598947093645257,0,0.00744586729287035,0.0708716017946041,0,0.0510527493417324,0.01802997085712,0,0,0.00130013591129709,0.0459083252378804,0.0506656278892483,0.00855065691547678,0.0829067013839007,0,0.0276347124170059,0,0,0.0127462513421879,0,0.0471036570297573,0.0213278847857162,0.0102866504158443,0.0116572856884118,0.010847444412163,0,0,0.0014009488106512,0.00159071813777688,0.0181002906245122,0,0,0,0,0.00933708995408914,0.0301674219248381,0.022941137357743,0,0,0,0.0331296710224876,0.0257629127076691,0,0,0,0.0117424283396094,0,0.0381201932054986,0.0268809543937672,0.0471407796158286,0.00630748276190113,0,0.0099872932495738,0,0.0282289091304822,0.0260806865061822,0.0187132134909937,0.00829221286588575,0,0.00691722356593585,0.000247277293095338,0,0,0.0488328725422048,0,0,0.0107129188476192,0,0.125,0.0401927923794833,1.11579262333346
X10H110,0,0.00747374317110614,0,0.0383424377017234,0,0.0299961158324017,0.0847598749597997,0,0.0359775661497608,0,0.0299751944765696,0,0,0,0.0910148727581028,0.029370815230431,0.110289260804335,0,0.0249242638296671,0.00532146935615141,0.00473249574203978,0.0147897896159242,0,0.0360845911376522,0.0211279653127819,0,0.0262730290392805,0.0135453584446633,0,0,0,0.0048739310116282,0.0204373397901967,0,0,0,0,0.00369647364263612,0.0205947305376379,0.0108473005058925,0,0,0,0.0161316651453848,0.031044603950346,0,0,0,0,0,0.127280001142742,0.0125676033206056,0.00422581041490185,0.0249816032975632,0,0,0,0.00522378027558061,0.0366575630850652,0.0186550210180978,0.00636250295705271,0,0.0334692002988764,0,0,0,0.00945555197684182,0.00436163370537145,0,0.00513484036118868,0,0.093,0.0528417013940983,1.12329408966872
X11H043,0,0.0160811830875204,0,0.0588073992491741,0,0.0265233515575596,0.0876427410267424,0,0.0615570058801889,0.0237275300975364,0,0,0.0173973633865183,0.00837681234414726,0.0667207698424149,0.0214859889216304,0.0642817912937334,0,0.0161687891525194,0,0,0.0151656549870486,0,0.0138519656189458,0.00185882389289637,0,0.0296686887667451,0.014161281060264,0,0,0.00504266981243974,0.0347402388229424,0.00491278113903439,0.0142557509902209,0,0,0,0,0.0341301588278245,0.0189888301677816,0,0,0,0.027491346426862,0,0.0134522412364736,0.0167524317843693,0,0.002098558084035,0,0.0309353479574314,0.0164302694775771,0.0143761003628428,0.0103187890985743,0,0,0,0.0142772327685178,0.101292630382742,0.0176758909065806,0.0175797683295262,0,0.0126670534580216,0,0,0,0.00860776204816285,0.00569434119052241,0,0.0348026665619317,0,0.205,0.0241523449887083,1.12233399826326
X13H071,0,0,0,0.0646728474563423,0,0.0522358318569109,0.084640807989462,0,0.0564638347031493,0,0,0,0.0614913615181468,0.00840023049746798,0.104313099574106,0.00355687948054884,0.00594560967644753,0,0.0128024077441548,0,0,0.00518998269568438,0,0,0.019995768084269,0.00639167417158745,0.0149141430888414,0.0181672197440198,0.0024890711887495,0,0,0.0199288018875941,0.0109665849406446,0,0,0,0.0168435314308741,0.000529703250541882,0.0163201369284501,0.0249437038672938,0,0.0149270828732772,0,0,0.0352463548792732,0,0,0,0,0,0.151637832432505,0.00107723896602511,0.0257571708008302,0.051452925438034,0,0.00225440949499959,0,0,0,0.0122855881887829,0.0030709441816105,0,0.0271844006026709,0,0.00665668678326149,0.0313252668882539,0.0182547593991438,0,0,0.00766610729604582,0,0.112,0.0453018306252865,1.1039066413163
